"ID_CENTRO","CD_CENTRO","DS_CENTRO","CDSUBDIR","CDGENERICO","CDNATURALEZA","ITCONCIERTO","CDSITUACION","CDPROV","CDMUNI","CDLOCALIDAD","CDDISTRITO","CDPOSTAL","ITHORARIO_AMP","ITCOMEDOR","ITTRANSPORTE","ITBILINGUE","ITPUBLICO_BILINGUE","CDCURSO_PUBLICO_BILINGUE","CBRITISH","DS_ABRV","DES_NATUR","CD_NIVEL","NM_CURSO","NM_ALUMNOS","NM_UNIDADES","RATIO","GRUPOS_PREDECIR","NUM_ALUMNOS_PREDECIR"
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"05","2",65,2,0.92857143,2,65
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",91,3,1.01111111,3,91
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",123,3,1.36666667,3,123
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",90,3,1.00000000,3,90
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",77,3,0.85555556,3,77
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"14","1",79,4,0.65833333,4,79
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"14","2",56,4,0.46666667,4,56
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"15","1",56,3,0.62222222,3,56
2158,"28022475",INSTITUCION PROFESIONAL SALESIANA,"5","072","2",S,A,"28","079","0001","11","28044",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"15","2",28,3,0.31111111,3,28
2159,"28022487",NERVION,"5","072","2",S,A,"28","079","0001","05","28002",S,S,S,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",17,1,0.56666667,1,17
2159,"28022487",NERVION,"5","072","2",S,A,"28","079","0001","05","28002",S,S,S,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",19,1,0.63333333,1,19
2159,"28022487",NERVION,"5","072","2",S,A,"28","079","0001","05","28002",S,S,S,S,S,"2014",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",7,1,0.23333333,1,7
2160,"28022499",NTRA. SRA. DE FATIMA,"5","072","2",S,A,"28","079","0001","12","28026",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",59,2,0.98333333,2,59
2160,"28022499",NTRA. SRA. DE FATIMA,"5","072","2",S,A,"28","079","0001","12","28026",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",60,2,1.00000000,2,60
2160,"28022499",NTRA. SRA. DE FATIMA,"5","072","2",S,A,"28","079","0001","12","28026",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",48,2,0.80000000,2,48
2160,"28022499",NTRA. SRA. DE FATIMA,"5","072","2",S,A,"28","079","0001","12","28026",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",59,2,0.98333333,2,59
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","1",59,2,0.98333333,2,59
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","2",57,2,0.95000000,2,57
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","3",61,2,1.01666667,2,61
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"13","4",46,2,0.76666667,2,46
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"14","1",20,1,0.66666667,1,20
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"14","2",15,1,0.50000000,1,15
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"15","1",95,5,0.63333333,5,95
2161,"28022505",PRIMERO DE MAYO,"5","045","2",S,A,"28","079","0001","13","28053",S,N,N,N,,,,CPR ES,CENTRO PRIVADO,"15","2",92,5,0.61333333,5,92
2167,"28022566",COLEGIO DE JESUS,"5","072","2",S,A,"28","079","0001","21","28042",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",62,2,1.03333333,2,62
2167,"28022566",COLEGIO DE JESUS,"5","072","2",S,A,"28","079","0001","21","28042",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",64,2,1.06666667,2,64
2167,"28022566",COLEGIO DE JESUS,"5","072","2",S,A,"28","079","0001","21","28042",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",57,2,0.95000000,2,57
2167,"28022566",COLEGIO DE JESUS,"5","072","2",S,A,"28","079","0001","21","28042",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",46,2,0.76666667,2,46
2168,"28022578",JOSE RAMON OTERO,"5","058","2",S,A,"28","079","0001","10","28011",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"14","1",40,2,0.66666667,2,40
2168,"28022578",JOSE RAMON OTERO,"5","058","2",S,A,"28","079","0001","10","28011",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"14","2",24,2,0.40000000,2,24
2168,"28022578",JOSE RAMON OTERO,"5","058","2",S,A,"28","079","0001","10","28011",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","1",107,5,0.71333333,5,107
2168,"28022578",JOSE RAMON OTERO,"5","058","2",S,A,"28","079","0001","10","28011",N,N,N,N,,,,CPR FPE,CENTRO PRIVADO,"15","2",93,5,0.62000000,5,93
2174,"28022633",NTRA. SRA. DE LAS DELICIAS,"5","072","2",S,A,"28","079","0001","02","28045",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",60,2,1.00000000,2,60
2174,"28022633",NTRA. SRA. DE LAS DELICIAS,"5","072","2",S,A,"28","079","0001","02","28045",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",60,2,1.00000000,2,60
2174,"28022633",NTRA. SRA. DE LAS DELICIAS,"5","072","2",S,A,"28","079","0001","02","28045",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",42,2,0.70000000,2,42
2174,"28022633",NTRA. SRA. DE LAS DELICIAS,"5","072","2",S,A,"28","079","0001","02","28045",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",45,2,0.75000000,2,45
2182,"28022724",CIUDAD ESCOLAR,"5","042","1",N,A,"28","079","0001","08","28049",N,N,N,N,,,,IES,CENTRO PÚBLICO,"15","1",107,5,0.71333333,5,107
2182,"28022724",CIUDAD ESCOLAR,"5","042","1",N,A,"28","079","0001","08","28049",N,N,N,N,,,,IES,CENTRO PÚBLICO,"15","2",94,5,0.62666667,5,94
2182,"28022724",CIUDAD ESCOLAR,"5","042","1",N,A,"28","079","0001","08","28049",N,N,N,N,,,,IES,CENTRO PÚBLICO,"16","1",277,10,0.92333333,10,277
2182,"28022724",CIUDAD ESCOLAR,"5","042","1",N,A,"28","079","0001","08","28049",N,N,N,N,,,,IES,CENTRO PÚBLICO,"16","2",259,10,0.86333333,10,259
2192,"28022839",MARIA AUXILIADORA,"4","072","2",S,A,"28","080","0022",,"28221",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",63,2,1.05000000,2,63
2192,"28022839",MARIA AUXILIADORA,"4","072","2",S,A,"28","080","0022",,"28221",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",62,2,1.03333333,2,62
2192,"28022839",MARIA AUXILIADORA,"4","072","2",S,A,"28","080","0022",,"28221",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",52,2,0.86666667,2,52
2192,"28022839",MARIA AUXILIADORA,"4","072","2",S,A,"28","080","0022",,"28221",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",53,2,0.88333333,2,53
2198,"28022891",VICENTE ALEIXANDRE,"1","070","1",N,A,"28","085","0002",,"28792",S,S,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",43,2,0.71666667,2,43
2198,"28022891",VICENTE ALEIXANDRE,"1","070","1",N,A,"28","085","0002",,"28792",S,S,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",38,2,0.63333333,2,38
2198,"28022891",VICENTE ALEIXANDRE,"1","070","1",N,A,"28","085","0002",,"28792",S,S,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",38,2,0.63333333,2,38
2198,"28022891",VICENTE ALEIXANDRE,"1","070","1",N,A,"28","085","0002",,"28792",S,S,N,N,,,,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",26,1,0.86666667,1,26
2215,"28023066",VILLA DE MOSTOLES,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",111,4,0.92500000,4,111
2215,"28023066",VILLA DE MOSTOLES,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",111,4,0.92500000,4,111
2215,"28023066",VILLA DE MOSTOLES,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",102,4,0.85000000,4,102
2215,"28023066",VILLA DE MOSTOLES,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",100,4,0.83333333,4,100
2217,"28023081",BALMES,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",29,1,0.96666667,1,29
2217,"28023081",BALMES,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",28,1,0.93333333,1,28
2217,"28023081",BALMES,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",19,1,0.63333333,1,19
2217,"28023081",BALMES,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",25,1,0.83333333,1,25
2221,"28023121",COLEGIO VILLAEUROPA,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",66,2,1.10000000,2,66
2221,"28023121",COLEGIO VILLAEUROPA,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",57,2,0.95000000,2,57
2221,"28023121",COLEGIO VILLAEUROPA,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",57,2,0.95000000,2,57
2221,"28023121",COLEGIO VILLAEUROPA,"2","072","2",S,A,"28","092","0001",,"28935",S,S,N,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",60,2,1.00000000,2,60
2227,"28023194",FELIPE TRIGO,"2","042","1",N,A,"28","092","0001",,"28935",N,N,S,N,,,,IES,CENTRO PÚBLICO,"14","1",77,4,0.64166667,4,77
2227,"28023194",FELIPE TRIGO,"2","042","1",N,A,"28","092","0001",,"28935",N,N,S,N,,,,IES,CENTRO PÚBLICO,"14","2",71,4,0.59166667,4,71
2227,"28023194",FELIPE TRIGO,"2","042","1",N,A,"28","092","0001",,"28935",N,N,S,N,,,,IES,CENTRO PÚBLICO,"15","1",113,6,0.62777778,6,113
2227,"28023194",FELIPE TRIGO,"2","042","1",N,A,"28","092","0001",,"28935",N,N,S,N,,,,IES,CENTRO PÚBLICO,"15","2",117,7,0.55714286,7,117
2227,"28023194",FELIPE TRIGO,"2","042","1",N,A,"28","092","0001",,"28935",N,N,S,N,,,,IES,CENTRO PÚBLICO,"16","1",312,7,1.48571429,7,312
2227,"28023194",FELIPE TRIGO,"2","042","1",N,A,"28","092","0001",,"28935",N,N,S,N,,,,IES,CENTRO PÚBLICO,"16","2",201,7,0.95714286,7,201
2230,"28023224",NTRA. SRA. DEL CARMEN,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",34,1,1.13333333,1,34
2230,"28023224",NTRA. SRA. DEL CARMEN,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",32,1,1.06666667,1,32
2230,"28023224",NTRA. SRA. DEL CARMEN,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",34,1,1.13333333,1,34
2230,"28023224",NTRA. SRA. DEL CARMEN,"2","072","2",S,A,"28","092","0001",,"28938",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",26,1,0.86666667,1,26
2239,"28023315",SAN LUIS GONZAGA,"2","072","2",S,A,"28","096","0003",,"28600",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",29,1,0.96666667,1,29
2239,"28023315",SAN LUIS GONZAGA,"2","072","2",S,A,"28","096","0003",,"28600",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",28,1,0.93333333,1,28
2239,"28023315",SAN LUIS GONZAGA,"2","072","2",S,A,"28","096","0003",,"28600",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",28,1,0.93333333,1,28
2239,"28023315",SAN LUIS GONZAGA,"2","072","2",S,A,"28","096","0003",,"28600",S,S,S,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",22,1,0.73333333,1,22
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"05","1",81,3,0.77142857,3,81
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"05","2",94,4,0.67142857,4,94
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","1",136,5,0.90666667,5,136
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","2",118,4,0.98333333,4,118
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","3",120,4,1.00000000,4,120
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"13","4",88,3,0.97777778,3,88
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"14","1",19,1,0.63333333,1,19
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"14","2",21,1,0.70000000,1,21
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"15","1",16,1,0.53333333,1,16
2240,"28023327",CARMEN MARTIN GAITE,"2","042","1",N,A,"28","096","0003",,"28600",N,N,S,S,S,"2012",,IES,CENTRO PÚBLICO,"15","2",18,1,0.60000000,1,18
2244,"28023364",ISABEL LA CATOLICA,"2","070","1",N,A,"28","099","0002",,"28695",S,S,S,S,S,"2011",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","1",36,2,0.60000000,2,36
2244,"28023364",ISABEL LA CATOLICA,"2","070","1",N,A,"28","099","0002",,"28695",S,S,S,S,S,"2011",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","2",37,2,0.61666667,2,37
2244,"28023364",ISABEL LA CATOLICA,"2","070","1",N,A,"28","099","0002",,"28695",S,S,S,S,S,"2011",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","3",28,1,0.93333333,1,28
2244,"28023364",ISABEL LA CATOLICA,"2","070","1",N,A,"28","099","0002",,"28695",S,S,S,S,S,"2011",,CP INF-PRI-SEC,CENTRO PÚBLICO,"13","4",15,1,0.50000000,1,15
2245,"28023376",INTERNACIONAL EUROVILLAS,"3","072","2",S,A,"28","100","0004",,"28514",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",46,2,0.76666667,2,46
2245,"28023376",INTERNACIONAL EUROVILLAS,"3","072","2",S,A,"28","100","0004",,"28514",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",55,2,0.91666667,2,55
2245,"28023376",INTERNACIONAL EUROVILLAS,"3","072","2",S,A,"28","100","0004",,"28514",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",42,2,0.70000000,2,42
2245,"28023376",INTERNACIONAL EUROVILLAS,"3","072","2",S,A,"28","100","0004",,"28514",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",27,2,0.45000000,2,27
2277,"28023698",NTRA. SRA. DE LA PROVIDENCIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",60,2,1.00000000,2,60
2277,"28023698",NTRA. SRA. DE LA PROVIDENCIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",56,2,0.93333333,2,56
2277,"28023698",NTRA. SRA. DE LA PROVIDENCIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",57,2,0.95000000,2,57
2277,"28023698",NTRA. SRA. DE LA PROVIDENCIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",40,2,0.66666667,2,40
2278,"28023704",SAGRADA FAMILIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",85,3,0.94444444,3,85
2278,"28023704",SAGRADA FAMILIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",78,3,0.86666667,3,78
2278,"28023704",SAGRADA FAMILIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",72,3,0.80000000,3,72
2278,"28023704",SAGRADA FAMILIA,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",42,2,0.70000000,2,42
2279,"28023716",SANTO DOMINGO DE SILOS,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",57,2,0.95000000,2,57
2279,"28023716",SANTO DOMINGO DE SILOS,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",61,2,1.01666667,2,61
2279,"28023716",SANTO DOMINGO DE SILOS,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",78,3,0.86666667,3,78
2279,"28023716",SANTO DOMINGO DE SILOS,"2","072","2",S,A,"28","113","0001",,"28320",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",52,2,0.86666667,2,52
2289,"28023819",RETAMAR,"4","073","2",S,A,"28","115","0004",,"28223",N,S,S,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"15","1",20,1,0.66666667,1,20
2289,"28023819",RETAMAR,"4","073","2",S,A,"28","115","0004",,"28223",N,S,S,N,,,,CPR PRI-SEC,CENTRO PRIVADO,"15","2",17,1,0.56666667,1,17
2291,"28023832",SAN JOSE DE CLUNY,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2017",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",90,3,1.00000000,3,90
2291,"28023832",SAN JOSE DE CLUNY,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2017",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",95,3,1.05555556,3,95
2291,"28023832",SAN JOSE DE CLUNY,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2017",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",83,3,0.92222222,3,83
2291,"28023832",SAN JOSE DE CLUNY,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2017",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",87,3,0.96666667,3,87
2292,"28023844",HOGAR DEL BUEN CONSEJO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",21,1,0.70000000,1,21
2292,"28023844",HOGAR DEL BUEN CONSEJO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",30,1,1.00000000,1,30
2292,"28023844",HOGAR DEL BUEN CONSEJO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",21,1,0.70000000,1,21
2292,"28023844",HOGAR DEL BUEN CONSEJO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",26,1,0.86666667,1,26
2299,"28023911",GERARDO DIEGO,"4","042","1",N,A,"28","115","0004",,"28224",N,N,S,S,S,"2016",,IES,CENTRO PÚBLICO,"05","1",146,5,0.83428571,5,146
2299,"28023911",GERARDO DIEGO,"4","042","1",N,A,"28","115","0004",,"28224",N,N,S,S,S,"2016",,IES,CENTRO PÚBLICO,"05","2",152,6,0.72380952,6,152
2299,"28023911",GERARDO DIEGO,"4","042","1",N,A,"28","115","0004",,"28224",N,N,S,S,S,"2016",,IES,CENTRO PÚBLICO,"13","1",143,5,0.95333333,5,143
2299,"28023911",GERARDO DIEGO,"4","042","1",N,A,"28","115","0004",,"28224",N,N,S,S,S,"2016",,IES,CENTRO PÚBLICO,"13","2",145,5,0.96666667,5,145
2299,"28023911",GERARDO DIEGO,"4","042","1",N,A,"28","115","0004",,"28224",N,N,S,S,S,"2016",,IES,CENTRO PÚBLICO,"13","3",119,4,0.99166667,4,119
2299,"28023911",GERARDO DIEGO,"4","042","1",N,A,"28","115","0004",,"28224",N,N,S,S,S,"2016",,IES,CENTRO PÚBLICO,"13","4",118,4,0.98333333,4,118
2301,"28023935",INSTITUTO VERITAS,"4","072","2",S,A,"28","115","0004",,"28223",S,S,S,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",109,4,0.90833333,4,109
2301,"28023935",INSTITUTO VERITAS,"4","072","2",S,A,"28","115","0004",,"28223",S,S,S,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",97,3,1.07777778,3,97
2301,"28023935",INSTITUTO VERITAS,"4","072","2",S,A,"28","115","0004",,"28223",S,S,S,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",99,3,1.10000000,3,99
2301,"28023935",INSTITUTO VERITAS,"4","072","2",S,A,"28","115","0004",,"28223",S,S,S,S,S,"2008",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",87,3,0.96666667,3,87
2302,"28023947",ESCUELAS PIAS DE SAN FERNANDO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",108,4,0.90000000,4,108
2302,"28023947",ESCUELAS PIAS DE SAN FERNANDO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",129,4,1.07500000,4,129
2302,"28023947",ESCUELAS PIAS DE SAN FERNANDO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",122,4,1.01666667,4,122
2302,"28023947",ESCUELAS PIAS DE SAN FERNANDO,"4","072","2",S,A,"28","115","0004",,"28224",S,S,N,S,S,"2015",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",115,4,0.95833333,4,115
2325,"28024186",FUNDACION COLEGIO BERRIZ,"4","072","2",S,A,"28","127","0004",,"28232",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",59,2,0.98333333,2,59
2325,"28024186",FUNDACION COLEGIO BERRIZ,"4","072","2",S,A,"28","127","0004",,"28232",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",56,2,0.93333333,2,56
2325,"28024186",FUNDACION COLEGIO BERRIZ,"4","072","2",S,A,"28","127","0004",,"28232",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","3",57,2,0.95000000,2,57
2325,"28024186",FUNDACION COLEGIO BERRIZ,"4","072","2",S,A,"28","127","0004",,"28232",S,S,S,S,S,"2013",,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","4",47,2,0.78333333,2,47
2326,"28024198",CRISTO REY,"4","072","2",S,A,"28","127","0004",,"28231",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","1",47,2,0.78333333,2,47
2326,"28024198",CRISTO REY,"4","072","2",S,A,"28","127","0004",,"28231",S,S,N,N,,,,CPR INF-PRI-SEC,CENTRO PRIVADO,"13","2",57,2,0.95000000,2,57
